fight_id,event_name,event_date,location,venue,fighter1,fighter2,winner,method,round,time,weight_class,title_fight,gender,num_rounds,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_dob,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_dob,fighter1_sig_strikes_pm,fighter1_sig_strikes_acc,fighter1_sig_strikes_abs_pm,fighter1_sig_strikes_def,fighter1_takedown_avg,fighter1_takedown_acc,fighter1_takedown_def,fighter1_sub_avg,fighter2_sig_strikes_pm,fighter2_sig_strikes_acc,fighter2_sig_strikes_abs_pm,fighter2_sig_strikes_def,fighter2_takedown_avg,fighter2_takedown_acc,fighter2_takedown_def,fighter2_sub_avg,fighter1_wins,fighter1_losses,fighter1_draws,fighter1_win_streak,fighter1_lose_streak,fighter1_ko_wins,fighter1_sub_wins,fighter1_dec_wins,fighter2_wins,fighter2_losses,fighter2_draws,fighter2_win_streak,fighter2_lose_streak,fighter2_ko_wins,fighter2_sub_wins,fighter2_dec_wins,fighter1_odds,fighter2_odds,favorite,underdog,betting_outcome,fighter1_rank,fighter2_rank,data_source,ppv_buys,attendance,bonus_type
aa16f17a3638,UFC 7: The Brawl in Buffalo,1995-09-08,,,Mark Hall,Harold Howard,Mark Hall,KO/TKO,1.0,,Open Weight,,,,182.88,86.18248,,Orthodox,,,187.96,108.86208,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
294a08201de0,UFC 7: The Brawl in Buffalo,1995-09-08,,,Joel Sutton,Geza Kalman,Joel Sutton,KO/TKO,1.0,,Open Weight,,,,180.34,92.98636,,Orthodox,,,185.42,90.7184,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
b7f9d3a14f52,UFC 7: The Brawl in Buffalo,1995-09-08,,,Paul Varelans,Gerry Harris,Paul Varelans,KO/TKO,1.0,,Open Weight,,,,203.2,136.0776,,Orthodox,,,203.2,122.46984,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
dc4e33498cc1,UFC 7: The Brawl in Buffalo,1995-09-08,,,Scott Bessac,David Hood,Scott Bessac,SUB,1.0,,Open Weight,,,,193.04,111.13004,,,,,182.88,90.7184,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
34b231ec48b9,UFC 7: The Brawl in Buffalo,1995-09-08,,,Onassis Parungao,Francesco Maturi,Onassis Parungao,KO/TKO,1.0,,Open Weight,,,,180.34,90.7184,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
0b40966e747a,UFC 7: The Brawl in Buffalo,1995-09-08,,,Remco Pardoel,Ryan Parker,Remco Pardoel,SUB,1.0,,Open Weight,,,,190.5,117.93392,,Southpaw,,,190.5,106.59412,,Southpaw,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
8ffb94d09389,UFC - Ultimate Ultimate '95,1995-12-16,,,Dan Severn,Oleg Taktarov,Dan Severn,DEC,2.0,,Open Weight,,,,187.96,113.398,,Southpaw,,1958-06-08,182.88,95.25432,,Orthodox,,1967-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
d4da68c9ac73,UFC - Ultimate Ultimate '95,1995-12-16,,,Oleg Taktarov,Marco Ruas,Oleg Taktarov,DEC,1.0,,Open Weight,,,,182.88,95.25432,,Orthodox,,1967-08-26,185.42,95.25432,,Orthodox,,1961-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
461f06d90d0a,UFC - Ultimate Ultimate '95,1995-12-16,,,Dan Severn,David Abbott,Dan Severn,DEC,1.0,,Open Weight,,,,187.96,113.398,,Southpaw,,1958-06-08,182.88,120.20188,,Switch,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
f260ef2b3e31,UFC - Ultimate Ultimate '95,1995-12-16,,,Oleg Taktarov,Dave Beneteau,Oleg Taktarov,SUB,1.0,,Open Weight,,,,182.88,95.25432,,Orthodox,,1967-08-26,187.96,113.398,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
ae1f698bac52,UFC - Ultimate Ultimate '95,1995-12-16,,,Marco Ruas,Keith Hackney,Marco Ruas,SUB,1.0,,Open Weight,,,,185.42,95.25432,,Orthodox,,1961-01-23,180.34,90.7184,,Sideways,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
d9586b5d6db1,UFC - Ultimate Ultimate '95,1995-12-16,,,Dan Severn,Paul Varelans,Dan Severn,SUB,1.0,,Open Weight,,,,187.96,113.398,,Southpaw,,1958-06-08,203.2,136.0776,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
54e73efd4bbd,UFC - Ultimate Ultimate '95,1995-12-16,,,David Abbott,Steve Jennum,David Abbott,SUB,1.0,,Open Weight,,,,182.88,120.20188,,Switch,,,177.8,97.52228,,Orthodox,,,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
f44b78981746,UFC - Ultimate Ultimate '95,1995-12-16,,,Mark Hall,Trent Jenkins,Mark Hall,SUB,1.0,,Open Weight,,,,182.88,86.18248,,Orthodox,,,187.96,83.91452,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
8f26fc24577f,UFC - Ultimate Ultimate '95,1995-12-16,,,Joe Charles,Scott Bessac,Joe Charles,SUB,1.0,,Open Weight,,,,185.42,117.93392,,Southpaw,,,193.04,111.13004,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
3323c8164ce9,UFC 8: David vs Goliath,1996-02-16,,,Don Frye,Gary Goodridge,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,190.5,112.944408,,Orthodox,,1966-01-17,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
8f427843b720,UFC 8: David vs Goliath,1996-02-16,,,Ken Shamrock,Kimo Leopoldo,Ken Shamrock,SUB,1.0,,Open Weight,,,,185.42,92.98636,182.88,Orthodox,,1964-02-11,190.5,106.59412,,Orthodox,,1968-01-05,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
2dca76648449,UFC 8: David vs Goliath,1996-02-16,,,Gary Goodridge,Jerry Bohlander,Gary Goodridge,KO/TKO,1.0,,Open Weight,,,,190.5,112.944408,,Orthodox,,1966-01-17,180.34,90.264808,,Orthodox,,1974-02-12,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
472263028253,UFC 8: David vs Goliath,1996-02-16,,,Don Frye,Sam Adkins,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,190.5,102.0582,,Orthodox,,1965-04-26,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
216c1f54e974,UFC 8: David vs Goliath,1996-02-16,,,Jerry Bohlander,Scott Ferrozzo,Jerry Bohlander,SUB,1.0,,Open Weight,,,,180.34,90.264808,,Orthodox,,1974-02-12,180.34,146.510216,,Orthodox,,1965-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
1ac2f57d859a,UFC 8: David vs Goliath,1996-02-16,,,Paul Varelans,Joe Moreira,Paul Varelans,DEC,1.0,,Open Weight,,,,203.2,136.0776,,Orthodox,,,180.34,88.45044,,Southpaw,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
59e9f2962d05,UFC 8: David vs Goliath,1996-02-16,,,Don Frye,Thomas Ramirez,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,185.42,185.97272,,Sideways,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
cca9e40cef32,UFC 8: David vs Goliath,1996-02-16,,,Sam Adkins,Keith Mielke,Sam Adkins,KO/TKO,1.0,,Open Weight,,,,190.5,102.0582,,Orthodox,,1965-04-26,172.72,83.91452,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
2d7d5cf34837,UFC 8: David vs Goliath,1996-02-16,,,Gary Goodridge,Paul Herrera,Gary Goodridge,KO/TKO,1.0,,Open Weight,,,,190.5,112.944408,,Orthodox,,1966-01-17,177.8,83.91452,,Orthodox,,,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
05f293b1b045,UFC 9: Motor City Madness,1996-05-17,,,Steve Nelmark,Tai Bowden,Steve Nelmark,KO/TKO,1.0,,Open Weight,,,,182.88,108.86208,,Orthodox,,,180.34,104.32616,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
4c2c3729dd32,UFC 9: Motor City Madness,1996-05-17,,,Cal Worsham,Zane Frazier,Cal Worsham,KO/TKO,1.0,,Open Weight,,,,180.34,104.32616,,Orthodox,,,195.58,113.398,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
1832780f1238,UFC 9: Motor City Madness,1996-05-17,,,Rafael Carino,Matt Andersen,Rafael Carino,KO/TKO,1.0,,Open Weight,,,,203.2,111.13004,,Orthodox,,,187.96,104.32616,,Southpaw,,1971-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
bc26ea074041,UFC 9: Motor City Madness,1996-05-17,,,Mark Schultz,Gary Goodridge,Mark Schultz,KO/TKO,1.0,,Open Weight,,,,175.26,90.7184,,Orthodox,,,190.5,112.944408,,Orthodox,,1966-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
ba06ebce3bed,UFC 9: Motor City Madness,1996-05-17,,,Mark Hall,Koji Kitao,Mark Hall,KO/TKO,1.0,,Open Weight,,,,182.88,86.18248,,Orthodox,,,200.66,158.7572,,Southpaw,,1963-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
5b3a023eca1c,UFC 9: Motor City Madness,1996-05-17,,,Don Frye,Amaury Bitetti,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,175.26,83.91452,,Orthodox,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
f04a90ccd4f5,UFC 9: Motor City Madness,1996-05-17,,,Dan Severn,Ken Shamrock,Dan Severn,DEC,3.0,,Open Weight,,,,187.96,113.398,,Southpaw,,1958-06-08,185.42,92.98636,182.88,Orthodox,,1964-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
cb3f57b10cd4,UFC 10: The Tournament,1996-07-12,,,Don Frye,Brian Johnston,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,190.5,104.32616,,Orthodox,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
dfa08ddb1c2c,UFC 10: The Tournament,1996-07-12,,,Mark Coleman,Don Frye,Mark Coleman,KO/TKO,1.0,,Open Weight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,185.42,99.336648,,Orthodox,,1965-11-23,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
9dc4cade9953,UFC 10: The Tournament,1996-07-12,,,Mark Coleman,Gary Goodridge,Mark Coleman,SUB,1.0,,Open Weight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,190.5,112.944408,,Orthodox,,1966-01-17,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
fd6580624a76,UFC 10: The Tournament,1996-07-12,,,Gary Goodridge,John Campetella,Gary Goodridge,KO/TKO,1.0,,Open Weight,,,,190.5,112.944408,,Orthodox,,1966-01-17,175.26,106.59412,,Orthodox,,,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
c32fd4d42227,UFC 10: The Tournament,1996-07-12,,,Geza Kalman,Dieusel Berto,Geza Kalman,KO/TKO,1.0,,Open Weight,,,,185.42,90.7184,,,,,175.26,90.7184,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
2478f3e8f0e9,UFC 10: The Tournament,1996-07-12,,,Brian Johnston,Scott Fiedler,Brian Johnston,KO/TKO,1.0,,Open Weight,,,,190.5,104.32616,,Orthodox,,,193.04,106.59412,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
2fcc66107ad4,UFC 10: The Tournament,1996-07-12,,,Don Frye,Mark Hall,Don Frye,KO/TKO,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,182.88,86.18248,,Orthodox,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
2665cdfb23d7,UFC 10: The Tournament,1996-07-12,,,Sam Adkins,Felix Lee Mitchell,Sam Adkins,DEC,2.0,,Open Weight,,,,190.5,102.0582,,Orthodox,,1965-04-26,,,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
38022ccd67ab,UFC 10: The Tournament,1996-07-12,,,Mark Coleman,Moti Horenstein,Mark Coleman,KO/TKO,1.0,,Open Weight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,193.04,104.32616,,Orthodox,,,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
d6e14d967f20,UFC 11: The Proving Ground,1996-09-20,,,Scott Ferrozzo,Sam Fulton,Scott Ferrozzo,SUB,1.0,,Open Weight,,,,180.34,146.510216,,Orthodox,,1965-04-26,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
d3e535c0c02c,UFC 11: The Proving Ground,1996-09-20,,,Roberto Traven,Dave Berry,Roberto Traven,KO/TKO,1.0,,Open Weight,,,,190.5,102.965384,,Orthodox,,1968-09-16,,,,,,,0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
a601576fb8d2,UFC 11: The Proving Ground,1996-09-20,,,Mark Coleman,Julian Sanchez,Mark Coleman,SUB,1.0,,Open Weight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,190.5,136.0776,,Orthodox,,,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
048b67ee3a40,UFC 11: The Proving Ground,1996-09-20,,,Brian Johnston,Reza Nasri,Brian Johnston,KO/TKO,1.0,,Open Weight,,,,190.5,104.32616,,Orthodox,,,180.34,92.98636,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
173f3bc842f3,UFC 11: The Proving Ground,1996-09-20,,,David Abbott,Sam Adkins,David Abbott,SUB,1.0,,Open Weight,,,,182.88,120.20188,,Switch,,,190.5,102.0582,,Orthodox,,1965-04-26,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
52d924132640,UFC 11: The Proving Ground,1996-09-20,,,Jerry Bohlander,Fabio Gurgel,Jerry Bohlander,DEC,1.0,,Open Weight,,,,180.34,90.264808,,Orthodox,,1974-02-12,182.88,92.98636,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
4d2a032fd5eb,UFC 11: The Proving Ground,1996-09-20,,,Mark Coleman,Brian Johnston,Mark Coleman,KO/TKO,1.0,,Open Weight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,190.5,104.32616,,Orthodox,,,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
6c6da43b2404,UFC 11: The Proving Ground,1996-09-20,,,Scott Ferrozzo,David Abbott,Scott Ferrozzo,DEC,2.0,,Open Weight,,,,180.34,146.510216,,Orthodox,,1965-04-26,182.88,120.20188,,Switch,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
e8c2e24a6b55,UFC - Ultimate Ultimate '96,1996-12-07,,,Don Frye,David Abbott,Don Frye,SUB,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,182.88,120.20188,,Switch,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
45a3ef1443f3,UFC - Ultimate Ultimate '96,1996-12-07,,,David Abbott,Steve Nelmark,David Abbott,KO/TKO,1.0,,Open Weight,,,,182.88,120.20188,,Switch,,,182.88,108.86208,,Orthodox,,,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
f1cb52c2d837,UFC - Ultimate Ultimate '96,1996-12-07,,,Don Frye,Mark Hall,Don Frye,SUB,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,182.88,86.18248,,Orthodox,,,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
e9c5e1ae753d,UFC - Ultimate Ultimate '96,1996-12-07,,,Ken Shamrock,Brian Johnston,Ken Shamrock,SUB,1.0,,Open Weight,,,,185.42,92.98636,182.88,Orthodox,,1964-02-11,190.5,104.32616,,Orthodox,,,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
c87572351838,UFC - Ultimate Ultimate '96,1996-12-07,,,Steve Nelmark,Marcus Bossett,Steve Nelmark,SUB,1.0,,Open Weight,,,,182.88,108.86208,,Orthodox,,,185.42,97.52228,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
55010b163158,UFC - Ultimate Ultimate '96,1996-12-07,,,David Abbott,Cal Worsham,David Abbott,KO/TKO,1.0,,Open Weight,,,,182.88,120.20188,,Switch,,,180.34,104.32616,,Orthodox,,,1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
7c744728706e,UFC - Ultimate Ultimate '96,1996-12-07,,,Don Frye,Gary Goodridge,Don Frye,SUB,1.0,,Open Weight,,,,185.42,99.336648,,Orthodox,,1965-11-23,190.5,112.944408,,Orthodox,,1966-01-17,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7,1.84,0.56,2.14,0.48,0.4,1.0,0.53,0.8,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
8bc46b6eb85b,UFC - Ultimate Ultimate '96,1996-12-07,,,Tai Bowden,Jack Nilson,Tai Bowden,KO/TKO,1.0,,Open Weight,,,,180.34,104.32616,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
ab34f7031e40,UFC - Ultimate Ultimate '96,1996-12-07,,,Mark Hall,Felix Lee Mitchell,Mark Hall,KO/TKO,1.0,,Open Weight,,,,182.88,86.18248,,Orthodox,,,,,,Orthodox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
150a38aa0df7,UFC - Ultimate Ultimate '96,1996-12-07,,,Kimo Leopoldo,Paul Varelans,Kimo Leopoldo,KO/TKO,1.0,,Open Weight,,,,190.5,106.59412,,Orthodox,,1968-01-05,203.2,136.0776,,Orthodox,,,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
dbbf385c646e,UFC 12: Judgement Day,1997-02-07,,,Jerry Bohlander,Nick Sanzo,Jerry Bohlander,SUB,1.0,,Lightweight,,,,180.34,90.264808,,Orthodox,,1974-02-12,175.26,86.18248,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
3b1b27ee8e79,UFC 12: Judgement Day,1997-02-07,,,Mark Coleman,Dan Severn,Mark Coleman,SUB,1.0,,Heavyweight,,,,185.42,92.98636,190.5,Orthodox,,1964-12-20,187.96,113.398,,Southpaw,,1958-06-08,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
edade9c6b4ab,UFC 12: Judgement Day,1997-02-07,,,Vitor Belfort,Scott Ferrozzo,Vitor Belfort,KO/TKO,1.0,,Heavyweight,,,,182.88,83.91452,187.96,Southpaw,,1977-04-01,180.34,146.510216,,Orthodox,,1965-04-26,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,comprehensive_ufc_data,,,
